j,base,sid,rt,n,ari_H,ari_H0,ari_H1,ari_H2,ari_Rgmm,ari_Rdbscan,ari_Rshuffle,ari_gmm_ref,ari_dbscan_ref,single_within,consensus,sil_human,sil_gmm,sil_dbscan,k_human,k_gmm,k_dbscan
2681,e8770f4c-e648-4512-9529-b68de18f7703,exp1/clustering_data_1_1778899494861.json,lasso,30,0.4379544702073646,0.6764011987502391,0.3974170449459753,0.24004516692587938,0.3869576358045781,0.5187234042553192,-0.02923778942031438,0.6274070235917392,0.15695556039986297,0.4365588225528467,0.4902741973283337,0.4982537672274995,0.467277586086515,0.6895941852145598,2.0,2.0,9.0
2692,f54baffc-bc26-4c4d-b940-824d08daf230,exp1/clustering_data_1_1778899514714.json,lasso,15,1.0,1.0,1.0,1.0,0.3657331136738057,0.10506174986954255,0.30616740088105726,0.3657331136738057,1.0,0.787312886685032,1.0,0.6443316798728668,0.3224844024675161,0.6443316798728668,3.0,8.0,3.0
2694,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,exp1/clustering_data_1_1778899514714.json,lasso,20,0.4251135872653912,0.33660933660933656,0.416058394160584,0.522673031026253,0.23809523809523808,0.3676814988290398,0.25806451612903225,0.31888544891640874,0.0,0.3520540100306801,0.5822454308093995,0.3446891075308895,0.41181654415281255,nan,3.0,8.0,1.0
2700,37ce66b3-c54a-46ec-981d-96c33e8fba81,exp1/clustering_data_1_1778899514714.json,lasso,15,0.35084592182092905,0.2875318066157761,0.35874236598054743,0.4062635928664637,0.28716904276985744,0.17556532663316585,0.20844327176781008,0.7084233261339092,0.16902204635387227,0.4616261227762189,0.6437659033078881,0.4952022395423347,0.42048053002816743,0.3468107680518694,4.0,7.0,2.0
2711,6b397277-e2cf-4165-9f1a-32aeef65ebbc,exp1/clustering_data_1_1778899514714.json,lasso,10,0.27530364372469635,0.21052631578947367,0.3076923076923077,0.3076923076923077,0.6301369863013698,0.12903225806451613,-0.02162162162162163,0.5423728813559322,1.0,0.3267336122854442,0.3076923076923077,0.5644473254996385,0.36641621587983275,0.9210809893518893,5.0,8.0,3.0
2721,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,exp1/clustering_data_1_1778899514714.json,lasso,25,0.33507009221591516,0.2296569605105704,0.577652637818613,0.19790067831856215,0.28159261396422386,0.1862428988177491,0.5720305504345535,0.35068733547821,0.7439984996249062,0.4933663687780973,0.8077965600512543,0.23729264234823116,0.42427543967368275,0.4647149523205244,4.0,8.0,4.0
2724,e8770f4c-e648-4512-9529-b68de18f7703,exp1/clustering_data_1_1778899514714.json,lasso,30,0.5772429177179786,0.7470418689320388,0.5498405772780668,0.4348463069438302,0.43337069461694583,0.7600787918581746,0.16976121818144102,0.5008097296253794,0.39125431530494825,0.5888571851711158,1.0,0.506147321123074,0.467277586086515,0.6895941852145598,4.0,2.0,9.0
2726,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,exp1/clustering_data_1_1778899514714.json,lasso,35,0.34224016403947194,0.33391003460207613,0.3464052287581699,0.3464052287581699,0.0,0.31897424361714094,0.032287994061978124,0.0,0.8214285714285714,0.48249247634415954,0.6691871455576559,0.3250157445528268,nan,0.37352842568677297,5.0,1.0,3.0
2731,8845809a-0ba9-4c73-8f4e-d60d62ca8418,exp1/clustering_data_1_1778899514714.json,lasso,30,0.37804142374391353,0.3353665138773595,0.36491827796175624,0.43383947939262474,0.42496827411167515,0.25260544038526656,-0.0033816576384757438,0.0,-0.08884673148367718,0.3427236075962928,0.2820445999776628,0.3315867236025359,nan,0.12888205544791959,4.0,1.0,2.0
2743,f54baffc-bc26-4c4d-b940-824d08daf230,exp1/clustering_data_1_1778899514714.json,lasso,15,0.940094137783483,0.8202824133504493,1.0,1.0,0.5692307692307693,0.4890510948905109,0.30616740088105726,0.3657331136738057,1.0,0.84270550776053,1.0,0.6443316798728668,0.3224844024675161,0.6443316798728668,3.0,8.0,3.0
2751,37ce66b3-c54a-46ec-981d-96c33e8fba81,exp1/clustering_data_1_1778899514714.json,lasso,15,0.39224483093511836,0.5962451933951595,0.2692474989125707,0.311241800497625,0.2250922509225092,0.4062635928664637,0.3030973451327434,0.7084233261339092,0.16902204635387227,0.46540213652498647,0.6437659033078881,0.4952022395423347,0.42048053002816743,0.3468107680518694,4.0,7.0,2.0
2764,e8770f4c-e648-4512-9529-b68de18f7703,exp1/clustering_data_1_1778899514714.json,lasso,30,0.43043929605229253,0.3418106109207994,0.49734487996780097,0.45216239726827745,0.0,0.40927354435873387,0.2243657221422587,0.4486455133300393,0.4188583898013093,0.5428388266896563,0.9316731161914009,0.3484564598685338,0.467277586086515,0.6895941852145598,5.0,2.0,9.0
2770,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,exp1/clustering_data_1_1778899514714.json,lasso,20,0.20001670351293313,0.18460007463614878,0.19044090403853278,0.22500913186411783,0.19239373601789708,0.14455516868771764,0.22972972972972971,0.34540389972144847,0.0,0.36823985292300365,0.3453387075802887,0.3296955925257135,0.41181654415281255,nan,3.0,8.0,1.0
2776,6b397277-e2cf-4165-9f1a-32aeef65ebbc,exp1/clustering_data_1_1778899514714.json,lasso,10,0.22766749379652607,0.13461538461538464,0.3778801843317972,0.17050691244239632,0.22636103151862463,0.39893143365983974,-0.020618556701030934,0.18674698795180722,0.4444444444444445,0.2738477663155178,0.17050691244239632,0.40986640346136943,0.36641621587983275,0.9210809893518893,3.0,8.0,3.0
2778,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,exp1/clustering_data_1_1778899514714.json,lasso,35,0.4031143662510064,0.4573726443099258,0.3759852272215466,0.3759852272215466,0.0,0.43191668446376297,-0.007578975238704621,0.0,0.6153846153846154,0.4431741403364636,0.8516172473129007,0.29925707474203667,nan,0.37352842568677297,4.0,1.0,3.0
2779,8845809a-0ba9-4c73-8f4e-d60d62ca8418,exp1/clustering_data_1_1778899514714.json,lasso,30,0.2573550875368249,0.3187116674437789,0.25220613515681706,0.2011474600098788,0.3033214957175684,0.4045552686169087,0.15193838090063597,0.0,0.01877319362584586,0.34108540839829343,0.38973562701752956,0.32521049641680216,nan,0.12888205544791959,4.0,1.0,2.0
2790,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,exp1/clustering_data_1_1778899514714.json,lasso,25,0.35568933374039724,0.2603408655687476,0.5502569960022845,0.2564701396501597,0.3792561550550026,0.15316104540808878,0.7421317111875164,0.3345656192236599,0.7553324968632371,0.5041866023201323,0.7433825975383738,0.30988641505266523,0.42427543967368275,0.4647149523205244,4.0,8.0,4.0
2803,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,exp1/clustering_data_1_1778901478974.json,lasso,20,0.49453430923880654,0.43562207243230894,0.4149846048580226,0.6329962504260879,0.13893858079904592,0.7203668062945772,0.27045075125208684,0.07449209932279911,0.0,0.27478893133871835,0.4732586346309345,0.22141883979412716,0.41181654415281255,nan,3.0,8.0,1.0
2808,6b397277-e2cf-4165-9f1a-32aeef65ebbc,exp1/clustering_data_1_1778901478974.json,lasso,10,0.36826350364217775,0.4067796610169492,0.3490054249547921,0.3490054249547921,0.03782894736842105,0.9521785334750266,0.04807692307692306,0.05492730210016154,0.0,0.4663544319399035,0.3490054249547921,0.369216304194249,0.36641621587983275,0.9210809893518893,3.0,8.0,3.0
2815,f54baffc-bc26-4c4d-b940-824d08daf230,exp1/clustering_data_1_1778901478974.json,lasso,15,0.5692307692307693,0.5692307692307693,0.5692307692307693,0.5692307692307693,0.25333333333333335,0.09620253164556959,0.14444444444444443,0.6266666666666667,0.5692307692307693,0.5020655411074962,0.5692307692307693,0.29376182834491943,0.3224844024675161,0.6443316798728668,6.0,8.0,3.0
2817,37ce66b3-c54a-46ec-981d-96c33e8fba81,exp1/clustering_data_1_1778901478974.json,lasso,15,0.132838732149077,0.20666666666666667,0.10909090909090911,0.08275862068965517,0.25333333333333335,0.07727272727272727,0.0,0.16,0.01999999999999998,0.1285594912860325,0.20666666666666667,-0.12907339129852244,0.42048053002816743,0.3468107680518694,7.0,7.0,2.0
2827,e8770f4c-e648-4512-9529-b68de18f7703,exp1/clustering_data_1_1778901478974.json,lasso,30,0.09698472469322872,0.13054851301863254,0.07917304037454224,0.08123262068651138,0.07143229031082417,0.16967126193001061,0.062084119959147054,0.08162605829509467,0.20519777238326428,0.13614313702950126,0.17377034234398506,-0.09053258089227133,0.467277586086515,0.6895941852145598,8.0,2.0,9.0
2831,8845809a-0ba9-4c73-8f4e-d60d62ca8418,exp1/clustering_data_1_1778901478974.json,lasso,30,0.08850996841877612,0.09498950126177497,0.09549349967935636,0.07504690431519705,0.14830936791396124,0.11802804738393376,-0.04044761457310055,0.0,0.20897105622063952,0.07412081219099267,0.09594165659008469,0.2963146775147643,nan,0.12888205544791959,2.0,1.0,2.0
2837,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,exp1/clustering_data_1_1778901478974.json,lasso,35,0.5401875112469957,0.501074176311811,0.559744178714588,0.559744178714588,0.0,0.5365636110099119,0.1959060295326299,0.0,0.4126357354392892,0.358736512590984,0.4435646774233772,0.21581551675310573,nan,0.37352842568677297,4.0,1.0,3.0
2852,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,exp1/clustering_data_1_1778901478974.json,lasso,25,0.29779854523125776,0.6498666158536586,0.125923820352473,0.11760519948764175,0.16882444329363022,0.6807429981134814,0.05398253506218574,0.15470910513957734,0.19817101913830495,0.14942028746016492,0.09164025169134689,0.1142664672508821,0.42427543967368275,0.4647149523205244,4.0,8.0,4.0
2857,f54baffc-bc26-4c4d-b940-824d08daf230,exp1/clustering_data_1_1778901478974.json,lasso,15,0.627513412134165,0.6534653465346535,0.6145374449339207,0.6145374449339207,0.3,0.1557017543859649,-0.0675381263616558,0.18060200668896323,0.6145374449339207,0.5601600297186116,0.6145374449339207,0.4994931121380126,0.3224844024675161,0.6443316798728668,2.0,8.0,3.0
2860,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,exp1/clustering_data_1_1778901478974.json,lasso,20,0.3908890007873497,0.48226003781559335,0.3978650061158679,0.29254195843058795,0.09726103968697596,0.2506388179091212,0.11529933481152992,0.2038216560509554,0.0,0.4615880044832325,0.5238890745071834,0.44963629344608363,0.41181654415281255,nan,2.0,8.0,1.0
2869,37ce66b3-c54a-46ec-981d-96c33e8fba81,exp1/clustering_data_1_1778901478974.json,lasso,15,0.1539090065891863,-0.019791094007696606,0.03951701427003293,0.4420010995052226,0.022346368715083807,0.270032930845225,-0.029411764705882384,0.04669260700389106,0.17381974248927032,0.05281706655656377,0.07894736842105263,0.16208511808883594,0.42048053002816743,0.3468107680518694,2.0,7.0,2.0
2882,e8770f4c-e648-4512-9529-b68de18f7703,exp1/clustering_data_1_1778901478974.json,lasso,30,0.40011057355546126,0.35250853690570005,0.40938835470085466,0.43843482905982906,0.0,0.4091279543602282,0.053374096366357815,0.5243782045157798,0.10974462599728249,0.2914736314904221,0.39669872450719595,-0.005746436635530357,0.467277586086515,0.6895941852145598,4.0,2.0,9.0
2887,8845809a-0ba9-4c73-8f4e-d60d62ca8418,exp1/clustering_data_1_1778901478974.json,lasso,30,0.40031993887789613,0.4077789879356568,0.35586468674397265,0.43731614195405893,0.08612508838991996,0.22472748373191861,-0.01085854318066591,0.0,-0.08405929007931358,0.258013377801095,0.3405258348562884,0.14395651168095416,nan,0.12888205544791959,3.0,1.0,2.0
2893,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,exp1/clustering_data_1_1778901478974.json,lasso,35,0.32861876957240765,0.3580536181342633,0.3139013452914798,0.3139013452914798,0.0,0.3360914211788804,-0.040578384865976924,0.0,0.3401240035429584,0.29166409185365155,0.3983887101570737,0.44915583106443674,nan,0.37352842568677297,2.0,1.0,3.0
2895,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,exp1/clustering_data_1_1778901478974.json,lasso,25,0.25704750641912744,0.16297390448055146,0.40564635958395245,0.2025222551928784,0.05895691609977323,0.2550872093023256,0.03069466882067853,0.12725225225225226,0.37913043478260866,0.18635274113742653,0.3365575396825397,0.3725028626777485,0.42427543967368275,0.4647149523205244,2.0,8.0,4.0
2898,6b397277-e2cf-4165-9f1a-32aeef65ebbc,exp1/clustering_data_1_1778901478974.json,lasso,10,0.3892035888264478,0.3697478991596639,0.39893143365983974,0.39893143365983974,0.10215482841181164,1.0,0.09569377990430619,0.05003909304143862,0.0,0.42448070181895664,0.39893143365983974,0.577077725279484,0.36641621587983275,0.9210809893518893,2.0,8.0,3.0
2911,6b397277-e2cf-4165-9f1a-32aeef65ebbc,exp1/clustering_data_1_1778901588298.json,lasso,10,0.24660129790156785,0.1935483870967742,0.2731277533039647,0.2731277533039647,0.5360824742268041,0.07582938388625593,-0.032786885245901634,0.7887323943661971,1.0,0.3331243798534673,0.2731277533039647,0.5391668565772326,0.36641621587983275,0.9210809893518893,7.0,8.0,3.0
2915,f54baffc-bc26-4c4d-b940-824d08daf230,exp1/clustering_data_1_1778901588298.json,lasso,15,1.0,1.0,1.0,1.0,0.3657331136738057,0.10506174986954255,0.30616740088105726,0.3657331136738057,1.0,0.8286478895535083,1.0,0.6443316798728668,0.3224844024675161,0.6443316798728668,3.0,8.0,3.0
2920,37ce66b3-c54a-46ec-981d-96c33e8fba81,exp1/clustering_data_1_1778901588298.json,lasso,15,0.23224532793091768,0.27230046948356806,0.1780821917808219,0.24635332252836303,0.3689320388349514,0.12882787750791974,0.1789052069425901,0.5879120879120879,0.0963855421686747,0.40329371941617204,0.4131455399061033,0.37958717267899333,0.42048053002816743,0.3468107680518694,7.0,7.0,2.0
2937,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,exp1/clustering_data_1_1778901588298.json,lasso,20,0.22135922059516613,0.28517682468021066,0.13190862196020636,0.2469922151450814,0.44525547445255476,0.2498298162014976,0.15677233429394813,0.6410256410256411,0.0,0.3188158749152626,0.6072351421188631,0.34389965568267666,0.41181654415281255,nan,8.0,8.0,1.0
2943,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,exp1/clustering_data_1_1778901588298.json,lasso,35,0.21889027024075802,0.27457098283931364,0.19104991394148021,0.19104991394148021,0.0,0.2493847415914684,0.0077319587628866164,0.0,0.7219413549039434,0.42650716185977,0.6160064672594988,0.21717073226315506,nan,0.37352842568677297,12.0,1.0,3.0
2951,8845809a-0ba9-4c73-8f4e-d60d62ca8418,exp1/clustering_data_1_1778901588298.json,lasso,30,0.3214409459497371,0.2832071806551008,0.32426081848443317,0.3568548387096774,0.5202724618877717,0.29782592888824255,0.08676767154454731,0.0,0.12018273398149235,0.3627524800706652,0.4116181391044351,0.31177632334529404,nan,0.12888205544791959,6.0,1.0,2.0
2956,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,exp1/clustering_data_1_1778901588298.json,lasso,25,0.40872435608943863,0.29377069536423844,0.6704475781729,0.2619547947311773,0.3825205826472451,0.3085705097282522,0.5342429808449226,0.4381659670649015,1.0,0.53840998400934,0.8930372332297662,0.34682662792878866,0.42427543967368275,0.4647149523205244,6.0,8.0,4.0
2961,e8770f4c-e648-4512-9529-b68de18f7703,exp1/clustering_data_1_1778901588298.json,lasso,30,0.23510670786760154,0.26849412920219656,0.24761479663002847,0.1892111977705796,0.27945814708084676,0.2208955223880597,0.11472341818107441,0.1506486744478674,0.9005112072355486,0.341412315251659,0.3623893885380286,0.37131300385914745,0.467277586086515,0.6895941852145598,12.0,2.0,9.0
2968,f54baffc-bc26-4c4d-b940-824d08daf230,exp1/clustering_data_1_1778901588298.json,lasso,15,0.7926419491084619,0.6689189189189189,0.8545034642032333,0.8545034642032333,0.5130434782608696,0.3396226415094339,0.18784530386740333,0.46153846153846156,0.8545034642032333,0.7242820870387165,0.8545034642032333,0.5876315839448238,0.3224844024675161,0.6443316798728668,4.0,8.0,3.0
2979,37ce66b3-c54a-46ec-981d-96c33e8fba81,exp1/clustering_data_1_1778901588298.json,lasso,15,0.2760606279033103,0.4839691083547859,0.1551184622261958,0.1890943131289492,0.1888412017167382,0.2959320518551632,0.30155210643015523,0.8210023866348448,0.13556531284302964,0.5074357773268087,0.5442708333333334,0.5114511296177255,0.42048053002816743,0.3468107680518694,5.0,7.0,2.0
2980,e8770f4c-e648-4512-9529-b68de18f7703,exp1/clustering_data_1_1778901588298.json,lasso,30,0.27465374473973764,0.24851094551736583,0.28772514435092356,0.28772514435092356,0.0,0.2524076656182107,0.13904240706892637,0.2519548782730016,0.7790393013100436,0.41203407475367376,0.5627554781210212,0.4071500514171528,0.467277586086515,0.6895941852145598,9.0,2.0,9.0
2987,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,exp1/clustering_data_1_1778901588298.json,lasso,20,0.1970227284060866,0.23355125886771455,0.16678086885021243,0.19073605750033276,0.31349628055260365,0.11502134816923278,0.1210736721873215,0.5752895752895754,0.0,0.3832064033670794,0.448096621311726,0.24273573593106496,0.41181654415281255,nan,6.0,8.0,1.0
2996,6b397277-e2cf-4165-9f1a-32aeef65ebbc,exp1/clustering_data_1_1778901588298.json,lasso,10,0.28651262980349124,0.14893617021276595,0.3553008595988539,0.3553008595988539,0.725609756097561,0.10215482841181164,0.02173913043478262,0.6456692913385826,1.0,0.36491356455817614,0.3553008595988539,0.6437577779698636,0.36641621587983275,0.9210809893518893,6.0,8.0,3.0
3004,8845809a-0ba9-4c73-8f4e-d60d62ca8418,exp1/clustering_data_1_1778901588298.json,lasso,30,0.3191189760243804,0.20994065281899107,0.37088815789473684,0.3765281173594132,0.5197319434102755,0.4106090373280943,0.1997518610421836,0.0,0.06801007556675061,0.42755046451536777,0.584870848708487,0.3134383675117584,nan,0.12888205544791959,8.0,1.0,2.0
3006,87cc45a4-3e2e-4c67-a9d6-3ba04eda2588,exp1/clustering_data_1_1778901588298.json,lasso,25,0.40872435608943863,0.29377069536423844,0.6704475781729,0.2619547947311773,0.3825205826472451,0.3085705097282522,0.5342429808449226,0.4381659670649015,1.0,0.5804420376713555,0.8930372332297662,0.34682662792878866,0.42427543967368275,0.4647149523205244,6.0,8.0,4.0
3009,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,exp1/clustering_data_1_1778901588298.json,lasso,35,0.31339737549852176,0.3771394074844742,0.2815263595055455,0.2815263595055455,0.0,0.3618361956856909,0.05097469229554866,0.0,0.8265609514370664,0.5110938295082553,0.7163740367045364,0.17321168392257885,nan,0.37352842568677297,8.0,1.0,3.0
3023,37ce66b3-c54a-46ec-981d-96c33e8fba81,exp1/clustering_data_1_1778904586028.json,lasso,15,0.2987171102850284,0.3619791666666667,0.2382401123332553,0.2959320518551632,0.27251732101616627,0.1255397902529303,0.12466843501326258,0.5346062052505967,0.13556531284302964,0.47754649505840097,0.5442708333333334,0.3777743318888675,0.42048053002816743,0.3468107680518694,5.0,7.0,2.0
3027,f54baffc-bc26-4c4d-b940-824d08daf230,exp1/clustering_data_1_1778904586028.json,lasso,15,1.0,1.0,1.0,1.0,0.3657331136738057,0.10506174986954255,0.30616740088105726,0.3657331136738057,1.0,0.7873778454018083,1.0,0.6443316798728668,0.3224844024675161,0.6443316798728668,3.0,8.0,3.0
3035,823dc71a-6c2e-42ea-910b-4e53f7bd4a90,exp1/clustering_data_1_1778904586028.json,lasso,20,0.27026327302964487,0.43515421776291346,0.22868741542625168,0.14694818589976946,0.15991156963890935,0.2493714832994134,0.06978052898142938,0.3388429752066116,0.0,0.40536761401452387,0.6070828486493474,0.20448015460468216,0.41181654415281255,nan,4.0,8.0,1.0
3049,6b397277-e2cf-4165-9f1a-32aeef65ebbc,exp1/clustering_data_1_1778904586028.json,lasso,10,0.24660129790156785,0.1935483870967742,0.2731277533039647,0.2731277533039647,0.5360824742268041,0.07582938388625593,-0.032786885245901634,0.7887323943661971,1.0,0.41689849547425856,0.2731277533039647,0.5391668565772326,0.36641621587983275,0.9210809893518893,7.0,8.0,3.0
3051,5c9ae3ec-4b16-4a2a-add3-bc06d78c9e14,exp1/clustering_data_1_1778904586028.json,lasso,35,0.33249133981919504,0.39888998299167483,0.2992920182329551,0.2992920182329551,0.0,0.38546574000653017,0.07904776438272547,0.0,0.8672566371681416,0.4638003603989424,0.7375213163110107,0.12855770837010852,nan,0.37352842568677297,9.0,1.0,3.0
